t[K],phi
663.4000000000055,1.0104438353453684
664.2000000000055,1.0104702678639201
665.0000000000056,1.010496554383431
665.8000000000056,1.0105226956626636
666.6000000000056,1.0105486924560814
667.4000000000055,1.0105745455138695
668.2000000000056,1.010600255581964
669.0000000000057,1.0106258234020769
669.8000000000056,1.010651249711719
670.6000000000056,1.0106765352442293
671.4000000000057,1.010701680728796
672.2000000000057,1.0107266868904836
673.0000000000057,1.0107515544502577
673.8000000000056,1.0107762841250092
674.6000000000057,1.0108008766275776
675.4000000000058,1.0108253326667778
676.2000000000057,1.0108496529474227
677.0000000000057,1.0108738381703475
677.8000000000058,1.0108978890324338
678.6000000000058,1.0109218062266336
679.4000000000058,1.0109455904419922
680.2000000000057,1.0109692423636725
681.0000000000058,1.0109927626729784
681.8000000000059,1.0110161520473777
682.6000000000058,1.0110394111605248
683.4000000000058,1.0110625406822844
684.2000000000058,1.0110855412787547
685.0000000000059,1.011108413612288
685.8000000000059,1.011131158341517
686.6000000000058,1.0111537761213734
687.4000000000059,1.011176267603112
688.200000000006,1.0111986334343328
689.0000000000059,1.0112208742590032
689.8000000000059,1.0112429907174796
690.6000000000059,1.011264983446529
691.400000000006,1.011286853079351
692.200000000006,1.011308600245599
693.0000000000059,1.0113302255714025
693.800000000006,1.0113517296793866
694.600000000006,1.0113731131886943
695.400000000006,1.0113943767150084
696.200000000006,1.0114155208705706
697.000000000006,1.0114365462642025
697.8000000000061,1.011457453501328
698.600000000006,1.0114782431839915
699.400000000006,1.01149891591088
700.2000000000061,1.0115194722773417
701.0000000000061,1.0115399128754083
701.8000000000061,1.0115602382938131
702.600000000006,1.0115804491180111
703.4000000000061,1.0116005459302015
704.2000000000062,1.0116205293093419
705.0000000000061,1.0116403998311734
705.8000000000061,1.0116601580682363
706.6000000000062,1.0116798045898916
707.4000000000062,1.011699339962339
708.2000000000062,1.011718764748636
709.0000000000061,1.0117380795087185
709.8000000000062,1.011757284799415
710.6000000000063,1.0117763811744716
711.4000000000062,1.0117953691845656
712.2000000000062,1.0118142493773272
713.0000000000063,1.0118330222973553
713.8000000000063,1.0118516884862379
714.6000000000063,1.0118702484825683
715.4000000000062,1.0118887028219659
716.2000000000063,1.011907052037089
717.0000000000064,1.0119252966576593
717.8000000000063,1.0119434372104745
718.6000000000063,1.0119614742194276
719.4000000000063,1.0119794082055247
720.2000000000064,1.011997239686902
721.0000000000064,1.0120149691788423
721.8000000000063,1.0120325971937938
722.6000000000064,1.0120501242413855
723.4000000000065,1.0120675508284451
724.2000000000064,1.0120848774590159
725.0000000000064,1.0121021046343728
725.8000000000064,1.0121192328530388
726.6000000000065,1.0121362626108028
727.4000000000065,1.0121531944007354
728.2000000000064,1.0121700287132032
729.0000000000065,1.0121867660358894
729.8000000000065,1.0122034068538055
730.6000000000065,1.0122199516493093
731.4000000000065,1.0122364009021214
732.2000000000065,1.0122527550893399
733.0000000000066,1.0122690146854558
733.8000000000065,1.0122851801623698
734.6000000000065,1.0123012519894068
735.4000000000066,1.0123172306333328
736.2000000000066,1.0123331165583673
737.0000000000066,1.0123489102262024
737.8000000000065,1.0123646120960141
738.6000000000066,1.0123802226244805
739.4000000000067,1.0123957422657939
740.2000000000066,1.0124111714716784
741.0000000000066,1.0124265106914028
741.8000000000067,1.0124417603717957
742.6000000000067,1.0124569209572596
743.4000000000067,1.012471992889787
744.2000000000066,1.0124869766089721
745.0000000000067,1.0125018725520285
745.8000000000068,1.0125166811538004
746.6000000000067,1.0125314028467782
747.4000000000067,1.0125460380611113
748.2000000000068,1.012560587224624
749.0000000000068,1.0125750507628277
749.8000000000068,1.012589429098935
750.6000000000067,1.012603722653874
751.4000000000068,1.0126179318463011
752.2000000000069,1.012632057092615
753.0000000000068,1.0126460988069694
753.8000000000068,1.0126600574012876
754.6000000000068,1.012673933285274
755.4000000000069,1.0126877268664296
756.2000000000069,1.0127014385500623
757.0000000000068,1.012715068739302
757.8000000000069,1.0127286178351127
758.600000000007,1.0127420862363057
759.4000000000069,1.0127554743395515
760.2000000000069,1.0127687825393934
761.0000000000069,1.0127820112282597
761.800000000007,1.0127951607964762
762.600000000007,1.0128082316322786
763.4000000000069,1.0128212241218248
764.200000000007,1.0128341386492075
765.000000000007,1.0128469755964662
765.800000000007,1.0128597353435986
766.600000000007,1.0128724182685747
767.400000000007,1.0128850247473462
768.2000000000071,1.0128975551538597
769.000000000007,1.0129100098600685
769.800000000007,1.012922389235945
770.6000000000071,1.01293469364949
771.4000000000071,1.0129469234667474
772.2000000000071,1.0129590790518135
773.000000000007,1.0129711607668486
773.8000000000071,1.01298316897209
774.6000000000072,1.0129951040258613
775.4000000000071,1.0130069662845853
776.2000000000071,1.013018756102794
777.0000000000072,1.0130304738331395
777.8000000000072,1.0130421198264066
778.6000000000072,1.0130536944315218
779.4000000000071,1.0130651979955667
780.2000000000072,1.0130766308637849
781.0000000000073,1.0130879933795969
781.8000000000072,1.0130992858846086
782.6000000000072,1.013110508718621
783.4000000000073,1.0131216622196435
784.2000000000073,1.0131327467239024
785.0000000000073,1.013143762565852
785.8000000000072,1.013154710078183
786.6000000000073,1.0131655895918374
787.4000000000074,1.0131764014360134
788.2000000000073,1.0131871459381796
789.0000000000073,1.0131978234240813
789.8000000000073,1.0132084342177545
790.6000000000074,1.013218978641534
791.4000000000074,1.013229457016062
792.2000000000073,1.0132398696603002
793.0000000000074,1.0132502168915387
793.8000000000075,1.0132604990254046
794.6000000000074,1.0132707163758736
795.4000000000074,1.0132808692552784
796.2000000000074,1.0132909579743177
797.0000000000075,1.013300982842068
797.8000000000075,1.0133109441659904
798.6000000000074,1.0133208422519402
799.4000000000075,1.0133306774041788
800.2000000000075,1.013340448637006
801.0000000000075,1.0133501588817042
801.8000000000075,1.0133598070944325
802.6000000000075,1.013369393573191
803.4000000000076,1.0133789186144284
804.2000000000075,1.0133883825130532
805.0000000000075,1.0133977855624408
805.8000000000076,1.0134071280544414
806.6000000000076,1.0134164102793912
807.4000000000076,1.0134256325261193
808.2000000000075,1.0134347950819567
809.0000000000076,1.013443898232746
809.8000000000077,1.0134529422628489
810.6000000000076,1.013461927455154
811.4000000000076,1.0134708540910877
812.2000000000077,1.0134797224506202
813.0000000000077,1.0134885328122751
813.8000000000077,1.0134972854531377
814.6000000000076,1.0135059806488615
815.4000000000077,1.0135146186736803
816.2000000000078,1.0135231998004115
817.0000000000077,1.013531724300468
817.8000000000077,1.0135401924438647
818.6000000000078,1.0135486044992257
819.4000000000078,1.0135569607337942
820.2000000000078,1.0135652614134396
821.0000000000077,1.0135735068026632
821.8000000000078,1.01358169716461
822.6000000000079,1.013589832761074
823.4000000000078,1.0135979138525053
824.2000000000078,1.0136059406980193
825.0000000000078,1.0136139135554036
825.8000000000079,1.0136218326811264
826.6000000000079,1.0136296983303419
827.4000000000078,1.0136375107569002
828.2000000000079,1.0136452702133532
829.000000000008,1.013652976950963
829.8000000000079,1.0136606312197083
830.6000000000079,1.013668233268291
831.4000000000079,1.0136757833441463
832.200000000008,1.0136832816934476
833.000000000008,1.013690728561113
833.8000000000079,1.0136981241908147
834.600000000008,1.0137054688249842
835.400000000008,1.0137127627048206
836.200000000008,1.0137200060702962
837.000000000008,1.0137271991601646
837.800000000008,1.0137343422119671
838.6000000000081,1.0137414354620398
839.400000000008,1.0137484791455194
840.200000000008,1.0137554734963519
841.0000000000081,1.0137624187472971
841.8000000000081,1.0137693151299374
842.6000000000081,1.0137761628746826
843.400000000008,1.0137829622107775
844.2000000000081,1.0137897133663076
845.0000000000082,1.0137964165682078
845.8000000000081,1.0138026887288887
846.6000000000081,1.0138094104502446
847.4000000000082,1.0138160837707315
848.2000000000082,1.01382270892281
849.0000000000082,1.0138292861377265
849.8000000000081,1.01383581564552
850.6000000000082,1.0138422976750296
851.4000000000083,1.0138487324539016
852.2000000000082,1.0138546243539561
853.0000000000082,1.0138608602520094
853.8000000000083,1.013867050618483
854.6000000000083,1.0138731956669782
855.4000000000083,1.0138792956100238
856.2000000000082,1.0138853506590857
857.0000000000083,1.013891361024569
857.8000000000084,1.0138973269158262
858.6000000000083,1.0139032485411617
859.4000000000083,1.0139091261078388
860.2000000000083,1.0139149598220847
861.0000000000084,1.0139207498890968
861.8000000000084,1.0139264965130477
862.6000000000083,1.0139321998970914
863.4000000000084,1.0139378602433697
864.2000000000085,1.0139434777530156
865.0000000000084,1.013949052626161
865.8000000000084,1.0139545850619414
866.6000000000084,1.013960075258502
867.4000000000085,1.0139655234130016
868.2000000000085,1.0139709297216206
869.0000000000084,1.0139762943795632
869.8000000000085,1.0139816175810659
870.6000000000085,1.0139868995194008
871.4000000000085,1.0139921403868823
